stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_mode,morphology_closing_radius,morphology_dilation_radius,morphology_base_dilation_radius,morphology_max_dilation_radius,morphology_support_percentile,morphology_support_factor,morphology_local_max_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,recovery_triggered_branches,recovery_accepted_branches,recovery_added_voxels,conditioned_support_threshold,conditioned_shell_voxels,conditioned_accepted_voxels,conditioned_acceptance_rate,error
optimization,rg_gamma65_floor065__conditioned_p10_f025,train,603,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.0,0.6743706628727388,0.394112679454699,0.6743706628727388,0.2802579834180398,37921,10484,37921,27437,0.2637834695261781,0.7501695681664029,0.7789965661961084,0.612483847999789,0.2996407119999276,0.08345151800040185,1.7153140059999714,,,,,,,False,False,0,0,0,0.020249905064702034,18112.0,15090.0,0.8331492932862191,
optimization,rg_gamma65_floor065__conditioned_p10_f050,train,603,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.0,0.67432995478857,0.394112679454699,0.67432995478857,0.28021727533387103,36721,10484,36721,26237,0.2637834695261781,0.7370562966312457,0.7789965661961084,0.6214427711663626,0.2996407119999276,0.08345151800040185,1.770872096999483,,,,,,,False,False,0,0,0,0.04049981012940407,18112.0,13890.0,0.7668948763250883,
optimization,rg_gamma65_floor065__conditioned_p10_f075,train,603,rg_gamma65_floor065,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.0,0.6751214815483444,0.394112679454699,0.6751214815483444,0.28100880209364537,35510,10484,35510,25026,0.2637834695261781,0.7247181938567876,0.7789965661961084,0.6318783441284145,0.2996407119999276,0.08345151800040185,1.7427127229993857,,,,,,,False,False,0,0,0,0.0607497151941061,18112.0,12679.0,0.7000331272084805,
optimization,rg_gamma65_floor065__current_c3_d2,train,603,rg_gamma65_floor065,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.0,0.6650812194036493,0.394112679454699,0.6650812194036493,0.27096853994895026,40943,10484,40943,30459,0.2637834695261781,0.7722941765446852,0.7789965661961084,0.5840070341694551,0.2996407119999276,0.08345151800040185,1.3568825299998934,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_floor090__conditioned_p10_f025,train,603,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.0,0.700827699500853,0.3688090069167466,0.700827699500853,0.3320186925841064,32347,8653,32347,23694,0.23594199153774104,0.7165143244727238,0.8442158788859355,0.6858132129718366,0.2996407119999276,0.07160970799941424,1.7420998280003914,,,,,,,False,False,0,0,0,0.027626974508166313,15484.0,13288.0,0.8581761818651511,
optimization,rg_gamma65_floor090__conditioned_p10_f050,train,603,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.0,0.6983485001685203,0.3688090069167466,0.6983485001685203,0.32953949325177373,31346,8653,31346,22693,0.23594199153774104,0.7026904815735926,0.8442158788859355,0.694059848146494,0.2996407119999276,0.07160970799941424,1.8452948499998456,,,,,,,False,False,0,0,0,0.055253949016332626,15484.0,12287.0,0.7935288039266339,
optimization,rg_gamma65_floor090__conditioned_p10_f075,train,603,rg_gamma65_floor090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.0,0.6951873406133525,0.3688090069167466,0.6951873406133525,0.3263783336966059,30211,8653,30211,21558,0.23594199153774104,0.6867672232809018,0.8442158788859355,0.7038164906822019,0.2996407119999276,0.07160970799941424,1.7976401369996893,,,,,,,False,False,0,0,0,0.08288092352449894,15484.0,11152.0,0.7202273314389047,
optimization,rg_gamma65_floor090__current_c3_d2,train,603,rg_gamma65_floor090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.0,0.6970872007816317,0.3688090069167466,0.6970872007816317,0.32827819386488505,34543,8653,34543,25890,0.23594199153774104,0.7374115823132328,0.8442158788859355,0.6609443302550444,0.2996407119999276,0.07160970799941424,1.3664810999998735,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_recovery__conditioned_p10_f025,train,603,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.0,0.693264862729607,0.38151318719382454,0.693264862729607,0.3117516755357824,34858,9457,34858,25401,0.2490229643745357,0.7368948031394335,0.8152691128264777,0.6545125939526077,0.2996407119999276,0.09868483500031289,1.7261555120003322,,,,,,,False,False,0,0,0,0.024061614647507668,16637.0,14137.0,0.8497325238925287,
optimization,rg_gamma65_recovery__conditioned_p10_f050,train,603,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.0,0.6918726823238566,0.38151318719382454,0.6918726823238566,0.310359495130032,33759,9457,33759,24302,0.2490229643745357,0.7231355576370272,0.8152691128264777,0.6632009241979916,0.2996407119999276,0.09868483500031289,1.729898958999911,,,,,,,False,False,0,0,0,0.048123229295015335,16637.0,13038.0,0.7836749413956843,
optimization,rg_gamma65_recovery__conditioned_p10_f075,train,603,rg_gamma65_recovery,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.0,0.6894837054871045,0.38151318719382454,0.6894837054871045,0.3079705182932799,32588,9457,32588,23131,0.2490229643745357,0.7075998837246859,0.8152691128264777,0.6722720019639131,0.2996407119999276,0.09868483500031289,1.7156419019993336,,,,,,,False,False,0,0,0,0.072184843942523,16637.0,11867.0,0.7132896555869448,
optimization,rg_gamma65_recovery__current_c3_d2,train,603,rg_gamma65_recovery,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.0,0.6873344164873607,0.38151318719382454,0.6873344164873607,0.30582122929353617,37358,9457,37358,27901,0.2490229643745357,0.7583411388521043,0.8152691128264777,0.6284865356817817,0.2996407119999276,0.09868483500031289,1.3781230770000548,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_relax090__conditioned_p10_f025,train,603,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.0,0.6815406782430445,0.3852174338404344,0.6815406782430445,0.29632324440261015,36360,9925,36360,26435,0.25435224960434094,0.740964439133103,0.7934508816120907,0.630940594059406,0.2996407119999276,0.08019622699976026,1.7511030189998564,,,,,,,False,False,0,0,0,0.022459400817751884,17452.0,14609.0,0.8370960348384139,
optimization,rg_gamma65_relax090__conditioned_p10_f050,train,603,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.0,0.680937849351905,0.3852174338404344,0.680937849351905,0.29572041551147066,35233,9925,35233,25308,0.25435224960434094,0.7279157649946707,0.7934508816120907,0.6396560043141373,0.2996407119999276,0.08019622699976026,1.7521492789992408,,,,,,,False,False,0,0,0,0.04491880163550377,17452.0,13482.0,0.7725189090075636,
optimization,rg_gamma65_relax090__conditioned_p10_f075,train,603,rg_gamma65_relax090,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.0,0.6805388945280059,0.3852174338404344,0.6805388945280059,0.2953214606875715,34061,9925,34061,24136,0.25435224960434094,0.7146087012693388,0.7934508816120907,0.6495698893162267,0.2996407119999276,0.08019622699976026,1.7488038900000902,,,,,,,False,False,0,0,0,0.06737820245325565,17452.0,12310.0,0.7053632821453129,
optimization,rg_gamma65_relax090__current_c3_d2,train,603,rg_gamma65_relax090,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.0,0.6732227353058549,0.3852174338404344,0.6732227353058549,0.28800530146542047,39203,9925,39203,29278,0.25435224960434094,0.7628306579244857,0.7934508816120907,0.6024538938346555,0.2996407119999276,0.08019622699976026,1.3485509550000643,,,,,,,False,False,0,0,0,,,,,
optimization,rg_gamma65_window3__conditioned_p10_f025,train,603,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.63671875,0.0,0.6811881188118812,0.32426412092283213,0.6811881188118812,0.3569239978890491,23579,6749,23579,16830,0.19747424178805595,0.5999806207809826,0.9059119869610313,0.7878196700453793,0.2996407119999276,0.08932497000023432,1.7400645970001278,,,,,,,False,False,0,0,0,0.025750288739800453,10799.0,9283.0,0.8596166311695528,
optimization,rg_gamma65_window3__conditioned_p10_f050,train,603,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.63671875,0.0,0.6759810743111606,0.32426412092283213,0.6759810743111606,0.3517169533883285,22934,6749,22934,16185,0.19747424178805595,0.5883530893704983,0.9059119869610313,0.794279236068719,0.2996407119999276,0.08932497000023432,1.7404671479998797,,,,,,,False,False,0,0,0,0.051500577479600906,10799.0,8638.0,0.7998888785998703,
optimization,rg_gamma65_window3__conditioned_p10_f075,train,603,rg_gamma65_window3,gamma65,region_growing,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,both_tolerable,True,0.63671875,0.0,0.6696393294575831,0.32426412092283213,0.6696393294575831,0.34537520853475095,22190,6749,22190,15441,0.19747424178805595,0.5747876360582669,0.9059119869610313,0.801982875168995,0.2996407119999276,0.08932497000023432,1.7165117660006217,,,,,,,False,False,0,0,0,0.07725086621940136,10799.0,7894.0,0.7309936105194925,
optimization,rg_gamma65_window3__current_c3_d2,train,603,rg_gamma65_window3,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.63671875,0.0,0.6833880405308976,0.32426412092283213,0.6833880405308976,0.3591239196080655,25095,6749,25095,18346,0.19747424178805595,0.6186492684344821,0.9059119869610313,0.7632596134688185,0.2996407119999276,0.08932497000023432,1.4192668400000912,,,,,,,False,False,0,0,0,,,,,
optimization,fc_affinity_floor024_only__conditioned_p10_f025,train,608,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.081396393000432,1.8222959810000248,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,0.017716234549880028,111.0,108.0,0.972972972972973,
optimization,fc_affinity_floor024_only__conditioned_p10_f050,train,608,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.081396393000432,1.856746608999856,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,0.035432469099760056,111.0,108.0,0.972972972972973,
optimization,fc_affinity_floor024_only__conditioned_p10_f075,train,608,fc_affinity_floor024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,141,8,141,133,0.0,0.0,0.0,0.0,0.2931848730004276,0.081396393000432,1.8247328070001458,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,0.05314870364964008,111.0,98.0,0.8828828828828829,
optimization,fc_affinity_floor024_only__current_c3_d2,train,608,fc_affinity_floor024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,154,8,154,146,0.0,0.0,0.0,0.0,0.2931848730004276,0.081396393000432,1.3791414190000069,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_alpha017__conditioned_p10_f025,train,608,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.09077902199987875,1.8224149450006735,8.0,323812.0,323812.0,0.17,8.0,False,False,False,0,0,0,0.017716234549880028,111.0,108.0,0.972972972972973,
optimization,fc_alpha017__conditioned_p10_f050,train,608,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.09077902199987875,1.8366152010003134,8.0,323812.0,323812.0,0.17,8.0,False,False,False,0,0,0,0.035432469099760056,111.0,108.0,0.972972972972973,
optimization,fc_alpha017__conditioned_p10_f075,train,608,fc_alpha017,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,141,8,141,133,0.0,0.0,0.0,0.0,0.2931848730004276,0.09077902199987875,1.8210230380000212,8.0,323812.0,323812.0,0.17,8.0,False,False,False,0,0,0,0.05314870364964008,111.0,98.0,0.8828828828828829,
optimization,fc_alpha017__current_c3_d2,train,608,fc_alpha017,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,154,8,154,146,0.0,0.0,0.0,0.0,0.2931848730004276,0.09077902199987875,1.5450442539995493,8.0,323812.0,323812.0,0.17,8.0,False,False,False,0,0,0,,,,,
optimization,fc_candidate024_only__conditioned_p10_f025,train,608,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.0858820060002472,1.7471807649999391,8.0,255577.0,255577.0,0.16,8.0,False,False,False,0,0,0,0.017716234549880028,111.0,108.0,0.972972972972973,
optimization,fc_candidate024_only__conditioned_p10_f050,train,608,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.0858820060002472,1.720840725999551,8.0,255577.0,255577.0,0.16,8.0,False,False,False,0,0,0,0.035432469099760056,111.0,108.0,0.972972972972973,
optimization,fc_candidate024_only__conditioned_p10_f075,train,608,fc_candidate024_only,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,141,8,141,133,0.0,0.0,0.0,0.0,0.2931848730004276,0.0858820060002472,1.7325376400003734,8.0,255577.0,255577.0,0.16,8.0,False,False,False,0,0,0,0.05314870364964008,111.0,98.0,0.8828828828828829,
optimization,fc_candidate024_only__current_c3_d2,train,608,fc_candidate024_only,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,154,8,154,146,0.0,0.0,0.0,0.0,0.2931848730004276,0.0858820060002472,1.34843630999967,8.0,255577.0,255577.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_current__conditioned_p10_f025,train,608,fc_current,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.07692212099937024,1.7224943239998538,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,0.017716234549880028,111.0,108.0,0.972972972972973,
optimization,fc_current__conditioned_p10_f050,train,608,fc_current,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.07692212099937024,1.7116038909998679,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,0.035432469099760056,111.0,108.0,0.972972972972973,
optimization,fc_current__conditioned_p10_f075,train,608,fc_current,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,141,8,141,133,0.0,0.0,0.0,0.0,0.2931848730004276,0.07692212099937024,1.7184664870001143,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,0.05314870364964008,111.0,98.0,0.8828828828828829,
optimization,fc_current__current_c3_d2,train,608,fc_current,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,154,8,154,146,0.0,0.0,0.0,0.0,0.2931848730004276,0.07692212099937024,1.3706382399996073,8.0,323812.0,323812.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_floor020__conditioned_p10_f025,train,608,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.0810458390005806,1.7148796749997928,8.0,297153.0,297153.0,0.16,8.0,False,False,False,0,0,0,0.017716234549880028,111.0,108.0,0.972972972972973,
optimization,fc_floor020__conditioned_p10_f050,train,608,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,151,8,151,143,0.0,0.0,0.0,0.0,0.2931848730004276,0.0810458390005806,1.7327161249995697,8.0,297153.0,297153.0,0.16,8.0,False,False,False,0,0,0,0.035432469099760056,111.0,108.0,0.972972972972973,
optimization,fc_floor020__conditioned_p10_f075,train,608,fc_floor020,current,fuzzy_connectedness,conditioned_p10_f075,vesselness_conditioned,3,,1.0,2.0,10.0,0.75,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,141,8,141,133,0.0,0.0,0.0,0.0,0.2931848730004276,0.0810458390005806,1.7206343500001822,8.0,297153.0,297153.0,0.16,8.0,False,False,False,0,0,0,0.05314870364964008,111.0,98.0,0.8828828828828829,
optimization,fc_floor020__current_c3_d2,train,608,fc_floor020,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,154,8,154,146,0.0,0.0,0.0,0.0,0.2931848730004276,0.0810458390005806,1.374295009000889,8.0,297153.0,297153.0,0.16,8.0,False,False,False,0,0,0,,,,,
optimization,fc_floor020_recovery__conditioned_p10_f025,train,608,fc_floor020_recovery,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,412,30,412,382,0.0,0.0,0.0,0.0,0.2931848730004276,0.3768306299998585,1.8207053959995392,,,,,,,False,False,2,2,22,0.0183616504073143,286.0,281.0,0.9825174825174825,
optimization,fc_floor020_recovery__conditioned_p10_f050,train,608,fc_floor020_recovery,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,found_but_wrong,False,16.718666946347447,32.327828584310495,0.0,0.0,0.0,0.0,409,30,409,379,0.0,0.0,0.0,0.0,0.2931848730004276,0.3768306299998585,1.8281333549994088,,,,,,,False,False,2,2,22,0.0367233008146286,286.0,278.0,0.972027972027972,
